"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","x_ref","y_ref","yaw_ref","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
1.10835,-0.0170412,0.11595,396.48,0.348026,0.0453803,0.0796838,1.0307,0.135074,0.260615,0.268365,0.16298,396.495,1.11796,-0.0158651,0.118066,396.509,0.300046,0.0358989,0.0229368
1.11796,-0.0158651,0.118066,396.509,0.300046,0.0358989,0.0229368,1.11439,0.158368,0.282333,0.352886,0.176165,396.509,1.12094,-0.0154893,0.118325,396.519,0.295133,0.0390677,0.0281439
1.12094,-0.0154893,0.118325,396.519,0.295133,0.0390677,0.0281439,1.11439,0.158368,0.282333,0.349037,0.175969,396.531,1.12687,-0.0146395,0.119141,396.541,0.302945,0.0462332,0.0560835
1.12687,-0.0146395,0.119141,396.541,0.302945,0.0462332,0.0560835,1.11439,0.158368,0.282333,0.341341,0.175354,396.551,1.13338,-0.0136943,0.120485,396.561,0.349174,0.0453336,0.076241
1.13338,-0.0136943,0.120485,396.561,0.349174,0.0453336,0.076241,1.11439,0.158368,0.282333,0.332903,0.174341,396.569,1.14072,-0.0128272,0.121807,396.579,0.377605,0.0427887,0.055413
1.14072,-0.0128272,0.121807,396.579,0.377605,0.0427887,0.055413,1.11439,0.158368,0.282333,0.323407,0.173344,396.591,1.14828,-0.0119529,0.122956,396.602,0.375516,0.046321,0.0638039
1.14828,-0.0119529,0.122956,396.602,0.375516,0.046321,0.0638039,1.11439,0.158368,0.282333,0.313624,0.172478,396.615,1.15571,-0.0109517,0.124293,396.626,0.368841,0.052607,0.0715346
1.15939,-0.0104124,0.125071,396.626,0.367073,0.0542837,0.0818906,1.11439,0.158368,0.282333,0.299224,0.170883,396.63,1.16306,-0.0098702,0.12596,396.64,0.367738,0.0539863,0.0941252
1.16306,-0.0098702,0.12596,396.64,0.367738,0.0539863,0.0941252,1.11439,0.158368,0.282333,0.294462,0.170213,396.649,1.17035,-0.0088764,0.127936,396.659,0.363143,0.0467385,0.0986434
1.17035,-0.0088764,0.127936,396.659,0.363143,0.0467385,0.0986434,1.11439,0.158368,0.282333,0.285013,0.168723,396.672,1.17741,-0.00797683,0.129243,396.682,0.333238,0.0446701,0.00032694
1.17741,-0.00797683,0.129243,396.682,0.333238,0.0446701,0.00032694,1.11439,0.158368,0.282333,0.27587,0.167737,396.691,1.1871,-0.00646333,0.130146,396.705,0.315921,0.0536009,0.0656482
1.1871,-0.00646333,0.130146,396.705,0.315921,0.0536009,0.0656482,1.11439,0.158368,0.282333,0.263296,0.167056,396.711,1.19025,-0.0059336,0.130949,396.721,0.314813,0.0520472,0.0911659
1.19025,-0.0059336,0.130949,396.721,0.314813,0.0520472,0.0911659,1.11439,0.158368,0.282333,0.259204,0.166452,396.743,1.19955,-0.00486886,0.134205,396.753,0.293741,0.024762,0.116795
1.19955,-0.00486886,0.134205,396.753,0.293741,0.024762,0.116795,1.11439,0.158368,0.282333,0.247168,0.163996,396.756,1.20535,-0.00424215,0.135816,396.766,0.284782,0.0375826,0.0538761
1.20535,-0.00424215,0.135816,396.766,0.284782,0.0375826,0.0538761,1.11439,0.158368,0.282333,0.239677,0.162782,396.771,1.20817,-0.00383104,0.136273,396.781,0.280079,0.0442516,0.0434599
1.20817,-0.00383104,0.136273,396.781,0.280079,0.0442516,0.0434599,1.19755,0.183474,0.304051,0.332221,0.177217,396.79,1.21371,-0.00283849,0.137354,396.801,0.277447,0.0512955,0.0679967
1.21371,-0.00283849,0.137354,396.801,0.277447,0.0512955,0.0679967,1.19755,0.183474,0.304051,0.325056,0.176402,396.811,1.21946,-0.00187716,0.138845,396.821,0.300787,0.0445157,0.0730973
1.21946,-0.00187716,0.138845,396.821,0.300787,0.0445157,0.0730973,1.19755,0.183474,0.304051,0.317612,0.175277,396.831,1.22584,-0.00106223,0.140274,396.841,0.331871,0.0419617,0.0772013
1.22584,-0.00106223,0.140274,396.841,0.331871,0.0419617,0.0772013,1.19755,0.183474,0.304051,0.309396,0.1742,396.849,1.23258,-0.000110575,0.141884,396.864,0.340573,0.0533458,0.081672
1.23258,-0.000110575,0.141884,396.864,0.340573,0.0533458,0.081672,1.19755,0.183474,0.304051,0.300702,0.172986,396.868,1.23935,0.00101612,0.143222,396.878,0.332922,0.0587782,0.0547
1.23935,0.00101612,0.143222,396.878,0.332922,0.0587782,0.0547,1.19755,0.183474,0.304051,0.291959,0.171977,396.889,1.24595,0.00223553,0.144679,396.899,0.329465,0.0593453,0.0906407
1.24595,0.00223553,0.144679,396.899,0.329465,0.0593453,0.0906407,1.19755,0.183474,0.304051,0.283408,0.170879,396.912,1.25259,0.00327206,0.146688,396.922,0.335343,0.0446133,0.103634
1.25259,0.00327206,0.146688,396.922,0.335343,0.0446133,0.103634,1.19755,0.183474,0.304051,0.27483,0.169364,396.93,1.25929,0.00417093,0.148678,396.94,0.332811,0.0474399,0.0979897
1.25929,0.00417093,0.148678,396.94,0.332811,0.0474399,0.0979897,1.19755,0.183474,0.304051,0.266203,0.167864,396.95,1.26584,0.00519725,0.150549,396.96,0.32252,0.0548155,0.0904838
1.26584,0.00519725,0.150549,396.96,0.32252,0.0548155,0.0904838,1.19755,0.183474,0.304051,0.257744,0.166453,396.977,1.27533,0.00683464,0.153315,396.987,0.312115,0.0518146,0.0977134
1.27533,0.00683464,0.153315,396.987,0.312115,0.0518146,0.0977134,1.28015,0.210381,0.325769,0.340653,0.179147,396.991,1.27843,0.00734214,0.154315,397.001,0.309348,0.0497788,0.100948
1.27843,0.00734214,0.154315,397.001,0.309348,0.0497788,0.100948,1.28015,0.210381,0.325769,0.336663,0.178393,397.014,1.28782,0.00883587,0.157535,397.026,0.315348,0.0525683,0.115338
1.28782,0.00883587,0.157535,397.026,0.315348,0.0525683,0.115338,1.28015,0.210381,0.325769,0.324602,0.175966,397.03,1.291,0.00940424,0.158636,397.04,0.320515,0.0599786,0.103788
1.291,0.00940424,0.158636,397.04,0.320515,0.0599786,0.103788,1.28015,0.210381,0.325769,0.320502,0.175135,397.052,1.29749,0.0107471,0.160468,397.062,0.325463,0.0712203,0.0619705
1.29749,0.0107471,0.160468,397.062,0.325463,0.0712203,0.0619705,1.28015,0.210381,0.325769,0.312126,0.173754,397.071,1.3041,0.0122542,0.161903,397.081,0.336478,0.0750619,0.078386
1.3041,0.0122542,0.161903,397.081,0.336478,0.0750619,0.078386,1.28015,0.210381,0.325769,0.303586,0.172672,397.092,1.31099,0.013531,0.163725,397.102,0.351469,0.0515174,0.103425
1.31099,0.013531,0.163725,397.102,0.351469,0.0515174,0.103425,1.28015,0.210381,0.325769,0.294704,0.171299,397.112,1.31803,0.0144307,0.165741,397.122,0.349517,0.046723,0.0954693
1.31803,0.0144307,0.165741,397.122,0.349517,0.046723,0.0954693,1.28015,0.210381,0.325769,0.285696,0.169779,397.13,1.32489,0.0155241,0.167453,397.145,0.338359,0.0615566,0.0793117
1.32489,0.0155241,0.167453,397.145,0.338359,0.0615566,0.0793117,1.28015,0.210381,0.325769,0.276872,0.168487,397.148,1.33157,0.0168163,0.16912,397.158,0.330683,0.0648003,0.0886622
1.33157,0.0168163,0.16912,397.158,0.330683,0.0648003,0.0886622,1.28015,0.210381,0.325769,0.268263,0.167231,397.171,1.33814,0.0180673,0.171007,397.181,0.327186,0.0598306,0.0983552
1.33814,0.0180673,0.171007,397.181,0.327186,0.0598306,0.0983552,1.36214,0.239074,0.347487,0.353875,0.180587,397.191,1.3446,0.0192147,0.172951,397.202,0.319466,0.056573,0.0947436
1.3446,0.0192147,0.172951,397.202,0.319466,0.056573,0.0947436,1.36214,0.239074,0.347487,0.345615,0.179122,397.211,1.35106,0.0203903,0.174822,397.221,0.331714,0.0619302,0.0935591
1.35106,0.0203903,0.174822,397.221,0.331714,0.0619302,0.0935591,1.36214,0.239074,0.347487,0.337339,0.177711,397.23,1.35797,0.0217008,0.17673,397.241,0.352414,0.0679516,0.0774295
1.35797,0.0217008,0.17673,397.241,0.352414,0.0679516,0.0774295,1.36214,0.239074,0.347487,0.32849,0.176273,397.251,1.3649,0.0231199,0.177707,397.261,0.346071,0.0756754,0.0565986
1.3649,0.0231199,0.177707,397.261,0.346071,0.0756754,0.0565986,1.36214,0.239074,0.347487,0.319599,0.175536,397.271,1.37178,0.0246366,0.179444,397.281,0.344542,0.0747907,0.112951
1.37178,0.0246366,0.179444,397.281,0.344542,0.0747907,0.112951,1.36214,0.239074,0.347487,0.310762,0.174226,397.29,1.37878,0.0260021,0.181912,397.3,0.356128,0.0633399,0.117883
1.37878,0.0260021,0.181912,397.3,0.356128,0.0633399,0.117883,1.36214,0.239074,0.347487,0.301782,0.172365,397.31,1.38595,0.0272969,0.183974,397.32,0.358979,0.0682397,0.0921612
1.38595,0.0272969,0.183974,397.32,0.358979,0.0682397,0.0921612,1.36214,0.239074,0.347487,0.292612,0.170811,397.331,1.39304,0.0286937,0.185797,397.342,0.350354,0.0701944,0.0902168
1.3965,0.0293797,0.186716,397.35,0.343522,0.0674898,0.0909727,1.36214,0.239074,0.347487,0.279079,0.168744,397.352,1.39992,0.0300543,0.187633,397.362,0.339884,0.066785,0.0904042
1.39992,0.0300543,0.187633,397.362,0.339884,0.066785,0.0904042,1.36214,0.239074,0.347487,0.274699,0.168052,397.373,1.40662,0.0313819,0.189503,397.384,0.331651,0.0661304,0.0935919
1.40662,0.0313819,0.189503,397.384,0.331651,0.0661304,0.0935919,1.4435,0.269542,0.369205,0.359081,0.181422,397.39,1.41318,0.0327013,0.19134,397.401,0.325627,0.06632,0.0905856
1.41318,0.0327013,0.19134,397.401,0.325627,0.06632,0.0905856,1.4435,0.269542,0.369205,0.350719,0.180037,397.411,1.42313,0.0347508,0.193664,397.427,0.334236,0.0719112,0.0477008
1.42313,0.0347508,0.193664,397.427,0.334236,0.0719112,0.0477008,1.4435,0.269542,0.369205,0.338025,0.178285,397.431,1.42649,0.0355002,0.194198,397.441,0.337939,0.0771712,0.0579952
1.42649,0.0355002,0.194198,397.441,0.337939,0.0771712,0.0579952,1.4435,0.269542,0.369205,0.333726,0.177882,397.449,1.43331,0.0371014,0.195717,397.459,0.345901,0.0805712,0.0979861
1.43331,0.0371014,0.195717,397.459,0.345901,0.0805712,0.0979861,1.4435,0.269542,0.369205,0.325002,0.176737,397.48,1.44423,0.0392817,0.198861,397.491,0.377584,0.0711523,0.0947764
1.44423,0.0392817,0.198861,397.491,0.377584,0.0711523,0.0947764,1.4435,0.269542,0.369205,0.311083,0.174366,397.493,1.44802,0.0400085,0.19979,397.504,0.378405,0.0743702,0.0898252
1.44802,0.0400085,0.19979,397.504,0.378405,0.0743702,0.0898252,1.4435,0.269542,0.369205,0.306261,0.173666,397.51,1.45519,0.0414434,0.202,397.52,0.345098,0.0726485,0.109641
1.45519,0.0414434,0.202,397.52,0.345098,0.0726485,0.109641,1.4435,0.269542,0.369205,0.297118,0.172,397.53,1.462,0.0430027,0.203885,397.54,0.337459,0.0823594,0.0892023
1.462,0.0430027,0.203885,397.54,0.337459,0.0823594,0.0892023,1.4435,0.269542,0.369205,0.288418,0.170578,397.551,1.46874,0.0447079,0.205815,397.561,0.338837,0.0861923,0.0996224
1.46874,0.0447079,0.205815,397.561,0.338837,0.0861923,0.0996224,1.4435,0.269542,0.369205,0.279772,0.169123,397.568,1.47898,0.0470639,0.208472,397.587,0.339217,0.0687509,0.0834425
1.47898,0.0470639,0.208472,397.587,0.339217,0.0687509,0.0834425,1.52417,0.301769,0.390923,0.358529,0.181899,397.59,1.48223,0.0477025,0.208868,397.6,0.313232,0.0624472,0.0105378
1.48223,0.0477025,0.208868,397.6,0.313232,0.0624472,0.0105378,1.52417,0.301769,0.390923,0.354413,0.181601,397.611,1.48846,0.0490433,0.209387,397.621,0.312843,0.0713688,0.0410615
1.48846,0.0490433,0.209387,397.621,0.312843,0.0713688,0.0410615,1.52417,0.301769,0.390923,0.346517,0.181209,397.63,1.49488,0.0505471,0.210672,397.64,0.329593,0.0781852,0.084546
1.49488,0.0505471,0.210672,397.64,0.329593,0.0781852,0.084546,1.52417,0.301769,0.390923,0.33836,0.18024,397.651,1.50187,0.0520909,0.212374,397.661,0.369532,0.0770204,0.0683865
1.50187,0.0520909,0.212374,397.661,0.369532,0.0770204,0.0683865,1.52417,0.301769,0.390923,0.329487,0.178957,397.673,1.50949,0.0537139,0.213493,397.683,0.386865,0.0856468,0.0601609
1.50949,0.0537139,0.213493,397.683,0.386865,0.0856468,0.0601609,1.52417,0.301769,0.390923,0.319819,0.178113,397.692,1.51714,0.0554647,0.214891,397.703,0.37696,0.0891808,0.0752241
1.51714,0.0554647,0.214891,397.703,0.37696,0.0891808,0.0752241,1.52417,0.301769,0.390923,0.310102,0.17706,397.708,1.52455,0.0572459,0.216547,397.72,0.366087,0.0891657,0.0922067
1.52455,0.0572459,0.216547,397.72,0.366087,0.0891657,0.0922067,1.52417,0.301769,0.390923,0.300685,0.175811,397.729,1.53181,0.0589822,0.218534,397.739,0.362338,0.0854354,0.0997861
1.53181,0.0589822,0.218534,397.739,0.362338,0.0854354,0.0997861,1.52417,0.301769,0.390923,0.291442,0.174313,397.753,1.53878,0.060522,0.220622,397.763,0.337446,0.0741661,0.102345
1.53878,0.060522,0.220622,397.763,0.337446,0.0741661,0.102345,1.52417,0.301769,0.390923,0.282602,0.172739,397.771,1.54531,0.0620538,0.221453,397.781,0.319661,0.0794472,0.0201909
1.54531,0.0620538,0.221453,397.781,0.319661,0.0794472,0.0201909,1.60412,0.33574,0.412641,0.364948,0.186892,397.791,1.5516,0.0637074,0.222146,397.801,0.312026,0.0850274,0.0577976
1.5516,0.0637074,0.222146,397.801,0.312026,0.0850274,0.0577976,1.60412,0.33574,0.412641,0.356973,0.18637,397.811,1.55809,0.065334,0.223748,397.821,0.342135,0.0756805,0.0910766
1.55809,0.065334,0.223748,397.821,0.342135,0.0756805,0.0910766,1.60412,0.33574,0.412641,0.348773,0.185161,397.831,1.56536,0.0668009,0.225509,397.842,0.378464,0.0743112,0.0809927
1.56536,0.0668009,0.225509,397.842,0.378464,0.0743112,0.0809927,1.60412,0.33574,0.412641,0.339628,0.183833,397.853,1.57297,0.068427,0.227289,397.863,0.380333,0.0881656,0.0899615
1.57297,0.068427,0.227289,397.863,0.380333,0.0881656,0.0899615,1.60412,0.33574,0.412641,0.330046,0.182492,397.871,1.58051,0.0703099,0.229045,397.881,0.374579,0.0974266,0.0873487
1.58051,0.0703099,0.229045,397.881,0.374579,0.0974266,0.0873487,1.60412,0.33574,0.412641,0.320517,0.181168,397.896,1.59174,0.0731918,0.23201,397.907,0.375993,0.0922763,0.105075
1.59174,0.0731918,0.23201,397.907,0.375993,0.0922763,0.105075,1.60412,0.33574,0.412641,0.306294,0.178932,397.911,1.5955,0.0740951,0.233064,397.921,0.375023,0.0885135,0.105319
1.5955,0.0740951,0.233064,397.921,0.375023,0.0885135,0.105319,1.60412,0.33574,0.412641,0.301547,0.178138,397.929,1.60278,0.0758135,0.234597,397.94,0.340577,0.0826614,0.00281353
1.60278,0.0758135,0.234597,397.94,0.340577,0.0826614,0.00281353,1.60412,0.33574,0.412641,0.292351,0.176982,397.952,1.60945,0.0775583,0.234937,397.963,0.327084,0.0905235,0.0384466
1.60945,0.0775583,0.234937,397.963,0.327084,0.0905235,0.0384466,1.60412,0.33574,0.412641,0.283913,0.176725,397.974,1.61593,0.0793846,0.236282,397.984,0.323433,0.0904173,0.0965774
1.61593,0.0793846,0.236282,397.984,0.323433,0.0904173,0.0965774,1.68332,0.37144,0.434359,0.365123,0.190491,397.992,1.62234,0.0808745,0.238638,398.003,0.310036,0.0570508,0.126975
1.62234,0.0808745,0.238638,398.003,0.310036,0.0570508,0.126975,1.68332,0.37144,0.434359,0.357097,0.188714,398.011,1.6286,0.0821528,0.240966,398.021,0.316578,0.0733609,0.102409
1.6286,0.0821528,0.240966,398.021,0.316578,0.0733609,0.102409,1.68332,0.37144,0.434359,0.349278,0.186959,398.031,1.63507,0.0838395,0.24266,398.041,0.332088,0.0953479,0.0813274
1.63507,0.0838395,0.24266,398.041,0.332088,0.0953479,0.0813274,1.68332,0.37144,0.434359,0.34115,0.185682,398.052,1.64198,0.0858531,0.244394,398.063,0.35865,0.0996535,0.0965545
1.64198,0.0858531,0.244394,398.063,0.35865,0.0996535,0.0965545,1.68332,0.37144,0.434359,0.332429,0.184375,398.069,1.64932,0.0877118,0.246542,398.08,0.37408,0.0866866,0.112278
1.64932,0.0877118,0.246542,398.08,0.37408,0.0866866,0.112278,1.68332,0.37144,0.434359,0.323213,0.182755,398.091,1.65682,0.0894413,0.248645,398.101,0.373705,0.0900277,0.0965262
1.65682,0.0894413,0.248645,398.101,0.373705,0.0900277,0.0965262,1.68332,0.37144,0.434359,0.313816,0.18117,398.11,1.66396,0.0913188,0.249593,398.12,0.344921,0.0989572,0.0241477
1.66396,0.0913188,0.249593,398.12,0.344921,0.0989572,0.0241477,1.68332,0.37144,0.434359,0.304841,0.180454,398.13,1.67073,0.0933803,0.25048,398.14,0.335645,0.104418,0.0722366
1.67073,0.0933803,0.25048,398.14,0.335645,0.104418,0.0722366,1.68332,0.37144,0.434359,0.296276,0.179786,398.151,1.67747,0.0953586,0.252563,398.161,0.342916,0.0867673,0.118688
1.67747,0.0953586,0.252563,398.161,0.342916,0.0867673,0.118688,1.68332,0.37144,0.434359,0.287769,0.178215,398.172,1.68443,0.096979,0.254808,398.182,0.350197,0.0807502,0.105508
1.68443,0.096979,0.254808,398.182,0.350197,0.0807502,0.105508,1.76172,0.408851,0.456077,0.367245,0.191302,398.193,1.69129,0.0987157,0.256658,398.203,0.336622,0.0919996,0.0885031
1.69129,0.0987157,0.256658,398.203,0.336622,0.0919996,0.0885031,1.76172,0.408851,0.456077,0.358689,0.189907,398.21,1.69803,0.100642,0.258456,398.221,0.341361,0.0994687,0.0983058
1.69803,0.100642,0.258456,398.221,0.341361,0.0994687,0.0983058,1.76172,0.408851,0.456077,0.350263,0.188552,398.228,1.70498,0.102578,0.260672,398.238,0.34955,0.0947168,0.128404
1.70498,0.102578,0.260672,398.238,0.34955,0.0947168,0.128404,1.76172,0.408851,0.456077,0.341563,0.186881,398.25,1.71203,0.104615,0.263087,398.261,0.35445,0.108472,0.112977
1.71203,0.104615,0.263087,398.261,0.35445,0.108472,0.112977,1.76172,0.408851,0.456077,0.332742,0.18506,398.27,1.7192,0.106884,0.26516,398.284,0.352597,0.113049,0.0546888
1.72266,0.108029,0.265596,398.286,0.343002,0.11543,0.0507688,1.76172,0.408851,0.456077,0.319374,0.183168,398.29,1.72606,0.109191,0.266202,398.3,0.338502,0.115598,0.0728443
1.72606,0.109191,0.266202,398.3,0.338502,0.115598,0.0728443,1.76172,0.408851,0.456077,0.315083,0.182712,398.31,1.73621,0.112563,0.269967,398.326,0.342622,0.103645,0.157862
1.73621,0.112563,0.269967,398.326,0.342622,0.103645,0.157862,1.76172,0.408851,0.456077,0.302295,0.179873,398.33,1.73968,0.113531,0.271439,398.34,0.350081,0.0917545,0.134022
1.73968,0.113531,0.271439,398.34,0.350081,0.0917545,0.134022,1.76172,0.408851,0.456077,0.297957,0.178763,398.352,1.74669,0.115404,0.273704,398.362,0.349311,0.0976356,0.105863
1.74669,0.115404,0.273704,398.362,0.349311,0.0976356,0.105863,1.76172,0.408851,0.456077,0.289214,0.177056,398.37,1.75358,0.117409,0.275781,398.381,0.339881,0.100562,0.103426
1.75358,0.117409,0.275781,398.381,0.339881,0.100562,0.103426,1.83929,0.447956,0.477795,0.367494,0.190269,398.39,1.76026,0.119374,0.277847,398.4,0.330759,0.0958119,0.104322
1.76026,0.119374,0.277847,398.4,0.330759,0.0958119,0.104322,1.83929,0.447956,0.477795,0.359181,0.188712,398.408,1.76697,0.121323,0.280041,398.421,0.345323,0.100855,0.110212
1.76697,0.121323,0.280041,398.421,0.345323,0.100855,0.110212,1.83929,0.447956,0.477795,0.350848,0.187057,398.431,1.77417,0.123479,0.282153,398.441,0.371492,0.112235,0.101446
1.77417,0.123479,0.282153,398.441,0.371492,0.112235,0.101446,1.83929,0.447956,0.477795,0.341899,0.185465,398.451,1.7815,0.125753,0.283501,398.461,0.356602,0.115486,0.0379033
1.7815,0.125753,0.283501,398.461,0.356602,0.115486,0.0379033,1.83929,0.447956,0.477795,0.332767,0.184449,398.471,1.78852,0.128114,0.284813,398.481,0.349175,0.119599,0.0882501
1.78852,0.128114,0.284813,398.481,0.349175,0.119599,0.0882501,1.83929,0.447956,0.477795,0.323981,0.183459,398.49,1.79551,0.130507,0.287021,398.5,0.351302,0.116592,0.131555
1.79551,0.130507,0.287021,398.5,0.351302,0.116592,0.131555,1.83929,0.447956,0.477795,0.315241,0.181795,398.51,1.80269,0.132673,0.289619,398.521,0.365677,0.103993,0.112911
1.80269,0.132673,0.289619,398.521,0.365677,0.103993,0.112911,1.83929,0.447956,0.477795,0.306308,0.179836,398.531,1.81001,0.13481,0.291506,398.541,0.364006,0.109109,0.0733533
1.81001,0.13481,0.291506,398.541,0.364006,0.109109,0.0733533,1.83929,0.447956,0.477795,0.297212,0.178413,398.551,1.81712,0.137026,0.292874,398.561,0.349662,0.1104,0.0762993
1.81712,0.137026,0.292874,398.561,0.349662,0.1104,0.0762993,1.83929,0.447956,0.477795,0.288342,0.177382,398.571,1.82398,0.139221,0.294596,398.581,0.337988,0.10839,0.0916346
1.82398,0.139221,0.294596,398.581,0.337988,0.10839,0.0916346,1.91599,0.488736,0.499513,0.365405,0.190862,398.591,1.83065,0.141369,0.296524,398.601,0.331271,0.105874,0.0958866
1.83065,0.141369,0.296524,398.601,0.331271,0.105874,0.0958866,1.91599,0.488736,0.499513,0.357151,0.189409,398.608,1.83742,0.143504,0.298541,398.618,0.346587,0.107238,0.0986975
1.83742,0.143504,0.298541,398.618,0.346587,0.107238,0.0986975,1.91599,0.488736,0.499513,0.348788,0.187888,398.63,1.84423,0.145709,0.299628,398.64,0.339734,0.115835,0.050673
1.84423,0.145709,0.299628,398.64,0.339734,0.115835,0.050673,1.91599,0.488736,0.499513,0.340359,0.187069,398.65,1.85104,0.148098,0.300954,398.661,0.342991,0.121923,0.0864293
1.85104,0.148098,0.300954,398.661,0.342991,0.121923,0.0864293,1.91599,0.488736,0.499513,0.331888,0.186069,398.67,1.85807,0.150465,0.303081,398.682,0.36307,0.11282,0.108212
1.85807,0.150465,0.303081,398.682,0.36307,0.11282,0.108212,1.91599,0.488736,0.499513,0.323176,0.184465,398.692,1.86543,0.152676,0.304987,398.702,0.359778,0.103989,0.103513
1.86543,0.152676,0.304987,398.702,0.359778,0.103989,0.103513,1.91599,0.488736,0.499513,0.314094,0.183028,398.71,1.8724,0.154705,0.306955,398.721,0.34274,0.106446,0.0761736
1.8724,0.154705,0.306955,398.721,0.34274,0.106446,0.0761736,1.91599,0.488736,0.499513,0.305518,0.181545,398.73,1.87915,0.156949,0.308198,398.741,0.334564,0.117481,0.057561
1.87915,0.156949,0.308198,398.741,0.334564,0.117481,0.057561,1.91599,0.488736,0.499513,0.29715,0.180607,398.75,1.88584,0.159355,0.309646,398.76,0.337793,0.120549,0.086666
1.88584,0.159355,0.309646,398.76,0.337793,0.120549,0.086666,1.91599,0.488736,0.499513,0.288825,0.179516,398.77,1.89268,0.161644,0.3113,398.783,0.344669,0.106709,0.0797438
1.89268,0.161644,0.3113,398.783,0.344669,0.106709,0.0797438,1.99179,0.531172,0.521231,0.36464,0.193048,398.788,1.89929,0.163604,0.312216,398.798,0.309632,0.0955272,0.00139026
1.89929,0.163604,0.312216,398.798,0.309632,0.0955272,0.00139026,1.99179,0.531172,0.521231,0.356567,0.192357,398.813,1.90544,0.165631,0.312459,398.824,0.310042,0.106551,0.0302921
1.90544,0.165631,0.312459,398.824,0.310042,0.106551,0.0302921,1.99179,0.531172,0.521231,0.349015,0.192174,398.834,1.91178,0.167842,0.313605,398.845,0.324934,0.114001,0.0840051
1.9151,0.168989,0.314574,398.845,0.341076,0.114729,0.104333,1.99179,0.531172,0.521231,0.33711,0.19058,398.85,1.91863,0.170117,0.315629,398.86,0.360245,0.111959,0.106496
1.91863,0.170117,0.315629,398.86,0.360245,0.111959,0.106496,1.99179,0.531172,0.521231,0.33279,0.189784,398.87,1.92608,0.172422,0.317376,398.88,0.377861,0.120858,0.0668206
1.92608,0.172422,0.317376,398.88,0.377861,0.120858,0.0668206,1.99179,0.531172,0.521231,0.323672,0.188467,398.889,1.93355,0.17493,0.318389,398.899,0.367555,0.128493,0.051974
1.93355,0.17493,0.318389,398.899,0.367555,0.128493,0.051974,1.99179,0.531172,0.521231,0.31449,0.187703,398.91,1.94079,0.177503,0.319696,398.92,0.358035,0.128323,0.0837571
1.94079,0.177503,0.319696,398.92,0.358035,0.128323,0.0837571,1.99179,0.531172,0.521231,0.305562,0.186718,398.932,1.94786,0.179971,0.321703,398.943,0.339331,0.110696,0.122466
