x_position_input,y_position_input,yaw_input,input_time,vel_x_input,vel_y_input,vel_w_input,x_ref,y_ref,yaw_ref,con_x_input,con_z_input,con_time,x_position_output,y_position_output,yaw_output,output_time,vel_x_output,vel_y_output,vel_w_output
-0.117312,-0.152362,-0.732159,21.16,-0.69179,-0.813701,0.0554872,0.436517,0.0136237,0.0624,0.952909,0.272026,21.17,-0.117325,-0.152447,-0.732443,21.18,-0.415413,-1.27323,0.00486526,
-0.117325,-0.152447,-0.732443,21.18,-0.415413,-1.27323,0.00486526,0.436517,0.0136237,0.0624,0.952923,0.272116,21.191,-0.117314,-0.152437,-0.732387,21.201,0.324443,-1.54886,0.0526708,
-0.117314,-0.152437,-0.732387,21.201,0.324443,-1.54886,0.0526708,0.436517,0.0136237,0.0624,0.952912,0.272098,21.21,-0.117342,-0.152488,-0.732606,21.22,0.303118,-1.51693,0.155937,
-0.117342,-0.152488,-0.732606,21.22,0.303118,-1.51693,0.155937,0.436517,0.0136237,0.0624,0.952939,0.272167,21.229,-0.117232,-0.152299,-0.731808,21.239,-0.361682,-1.49234,-0.202022,
-0.117232,-0.152299,-0.731808,21.239,-0.361682,-1.49234,-0.202022,0.436517,0.0136237,0.0624,0.952832,0.271914,21.25,-0.11729,-0.152464,-0.732436,21.26,-0.360468,-1.17251,-0.0509277,
x_position_input,y_position_input,yaw_input,input_time,vel_x_input,vel_y_input,vel_w_input,x_ref,y_ref,yaw_ref,con_x_input,con_z_input,con_time,x_position_output,y_position_output,yaw_output,output_time,vel_x_output,vel_y_output,vel_w_output
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.13412,-0.831476,-0.709179,24.782,-0.00369297,-0.000419942,0.00527043,0.979574,0.0688793,0.1404,0.243486,0.287,24.785,1.13405,-0.831473,-0.709037,24.795,-0.00347531,0.00030579,0.00672286,
1.13405,-0.831473,-0.709037,24.795,-0.00347531,0.00030579,0.00672286,0.979574,0.0688793,0.1404,0.243552,0.286954,24.804,1.13397,-0.831473,-0.708872,24.814,-0.00448644,-0.000393803,0.00791348,
1.13397,-0.831473,-0.708872,24.814,-0.00448644,-0.000393803,0.00791348,0.979574,0.0688793,0.1404,0.243632,0.286902,24.827,1.13388,-0.831487,-0.70873,24.837,-0.00396565,-0.000878801,0.00663541,
1.13388,-0.831487,-0.70873,24.837,-0.00396565,-0.000878801,0.00663541,0.979574,0.0688793,0.1404,0.243715,0.286857,24.844,1.13381,-0.831509,-0.708563,24.854,-0.0038195,-0.0012769,0.0077893,
1.13381,-0.831509,-0.708563,24.854,-0.0038195,-0.0012769,0.0077893,0.979574,0.0688793,0.1404,0.243788,0.286804,24.865,1.13377,-0.831516,-0.708495,24.875,-0.00383899,-6.16596e-05,0.00728245,
1.13377,-0.831516,-0.708495,24.875,-0.00383899,-6.16596e-05,0.00728245,0.979574,0.0688793,0.1404,0.243825,0.286782,24.886,1.13364,-0.831517,-0.708258,24.896,-0.00458793,-0.000221094,0.00854972,
1.13364,-0.831517,-0.708258,24.896,-0.00458793,-0.000221094,0.00854972,0.979574,0.0688793,0.1404,0.243947,0.286707,24.905,1.13355,-0.831529,-0.708067,24.916,-0.00434792,-0.000315384,0.00865117,
1.13355,-0.831529,-0.708067,24.916,-0.00434792,-0.000315384,0.00865117,0.979574,0.0688793,0.1404,0.244033,0.286647,24.924,1.13346,-0.831526,-0.707931,24.935,-0.00436537,-0.000144847,0.00809278,
1.13346,-0.831526,-0.707931,24.935,-0.00436537,-0.000144847,0.00809278,0.979574,0.0688793,0.1404,0.244113,0.286604,24.944,1.13337,-0.831539,-0.707763,24.954,-0.00426322,-0.000686937,0.00733816,
1.13337,-0.831539,-0.707763,24.954,-0.00426322,-0.000686937,0.00733816,0.979574,0.0688793,0.1404,0.244199,0.286551,24.964,1.13329,-0.831553,-0.707601,24.975,-0.00354409,-0.000875048,0.00689911,
1.13329,-0.831553,-0.707601,24.975,-0.00354409,-0.000875048,0.00689911,0.979574,0.0688793,0.1404,0.244274,0.286499,24.984,1.13323,-0.83157,-0.707476,24.995,-0.00326935,-0.00059062,0.00863332,
1.13323,-0.83157,-0.707476,24.995,-0.00326935,-0.00059062,0.00863332,0.979574,0.0688793,0.1404,0.244338,0.28646,25.004,1.13316,-0.831571,-0.707312,25.014,-0.00401482,-0.000240028,0.00751138,
1.13316,-0.831571,-0.707312,25.014,-0.00401482,-0.000240028,0.00751138,0.979574,0.0688793,0.1404,0.244404,0.286408,25.025,1.13307,-0.831581,-0.707167,25.036,-0.00473249,2.01604e-05,0.0070644,
1.13307,-0.831581,-0.707167,25.036,-0.00473249,2.01604e-05,0.0070644,0.979574,0.0688793,0.1404,0.244491,0.286362,25.044,1.13298,-0.831574,-0.707002,25.055,-0.00401735,9.55257e-05,0.00892176,
1.13298,-0.831574,-0.707002,25.055,-0.00401735,9.55257e-05,0.00892176,0.979574,0.0688793,0.1404,0.244571,0.28631,25.065,1.13289,-0.831585,-0.706843,25.075,-0.00468602,-0.000940559,0.00790206,
1.13289,-0.831585,-0.706843,25.075,-0.00468602,-0.000940559,0.00790206,0.979574,0.0688793,0.1404,0.244655,0.286259,25.084,1.1328,-0.831605,-0.706657,25.094,-0.00419774,-0.00125474,0.00887062,
1.1328,-0.831605,-0.706657,25.094,-0.00419774,-0.00125474,0.00887062,0.979574,0.0688793,0.1404,0.244739,0.2862,25.104,1.13272,-0.831629,-0.70651,25.114,-0.00358079,-0.000819457,0.00551232,
1.13272,-0.831629,-0.70651,25.114,-0.00358079,-0.000819457,0.00551232,0.979574,0.0688793,0.1404,0.244817,0.286153,25.125,1.13265,-0.831633,-0.706344,25.138,-0.00402768,3.68848e-05,0.00638261,
1.13265,-0.831633,-0.706344,25.138,-0.00402768,3.68848e-05,0.00638261,0.979574,0.0688793,0.1404,0.244891,0.286101,25.144,1.13255,-0.831637,-0.706194,25.154,-0.00489686,5.5519e-05,0.00726998,
1.13255,-0.831637,-0.706194,25.154,-0.00489686,5.5519e-05,0.00726998,0.979574,0.0688793,0.1404,0.244977,0.286053,25.168,1.13246,-0.831633,-0.706012,25.178,-0.0042666,-0.000477275,0.0083838,
1.13246,-0.831633,-0.706012,25.178,-0.0042666,-0.000477275,0.0083838,0.979574,0.0688793,0.1404,0.245061,0.285996,25.184,1.13237,-0.831658,-0.705853,25.194,-0.00456246,-0.00139391,0.00768515,
1.13237,-0.831658,-0.705853,25.194,-0.00456246,-0.00139391,0.00768515,0.979574,0.0688793,0.1404,0.245148,0.285945,25.204,1.13229,-0.831669,-0.70568,25.214,-0.00389,7.22961e-05,0.00867811,
1.13229,-0.831669,-0.70568,25.214,-0.00389,7.22961e-05,0.00867811,0.979574,0.0688793,0.1404,0.245229,0.28589,25.223,1.13221,-0.831667,-0.705528,25.233,-0.0043135,-0.000323384,0.00667014,
1.13221,-0.831667,-0.705528,25.233,-0.0043135,-0.000323384,0.00667014,0.979574,0.0688793,0.1404,0.245307,0.285842,25.247,1.13211,-0.831676,-0.705372,25.258,-0.00462994,-0.000476462,0.00778864,
1.13211,-0.831676,-0.705372,25.258,-0.00462994,-0.000476462,0.00778864,0.979574,0.0688793,0.1404,0.245394,0.285793,25.264,1.13203,-0.831686,-0.70518,25.274,-0.00439292,-0.000368284,0.00750794,
1.13203,-0.831686,-0.70518,25.274,-0.00439292,-0.000368284,0.00750794,0.979574,0.0688793,0.1404,0.245478,0.285732,25.284,1.13194,-0.831686,-0.705024,25.295,-0.00414048,-0.000459352,0.00710291,
1.13194,-0.831686,-0.705024,25.295,-0.00414048,-0.000459352,0.00710291,0.979574,0.0688793,0.1404,0.245559,0.285683,25.303,1.13185,-0.831708,-0.704852,25.313,-0.00445076,-0.00102818,0.00738739,
1.13185,-0.831708,-0.704852,25.313,-0.00445076,-0.00102818,0.00738739,0.979574,0.0688793,0.1404,0.245646,0.285628,25.328,1.13177,-0.831728,-0.704686,25.338,-0.00364466,-0.000558827,0.00630845,
1.13177,-0.831728,-0.704686,25.338,-0.00364466,-0.000558827,0.00630845,0.979574,0.0688793,0.1404,0.245721,0.285576,25.343,1.1317,-0.83173,-0.704555,25.353,-0.00408851,0.000247233,0.00768332,
1.1317,-0.83173,-0.704555,25.353,-0.00408851,0.000247233,0.00768332,0.979574,0.0688793,0.1404,0.24579,0.285534,25.364,1.1316,-0.831725,-0.704396,25.374,-0.00514214,0.000333678,0.0076079,
1.1316,-0.831725,-0.704396,25.374,-0.00514214,0.000333678,0.0076079,0.979574,0.0688793,0.1404,0.245878,0.285484,25.384,1.13151,-0.831715,-0.70421,25.394,-0.00433636,0.000227297,0.0105081,
1.13151,-0.831715,-0.70421,25.394,-0.00433636,0.000227297,0.0105081,0.979574,0.0688793,0.1404,0.245967,0.285425,25.403,1.13142,-0.831734,-0.704024,25.415,-0.00510454,-0.00194256,0.00935508,
1.13142,-0.831734,-0.704024,25.415,-0.00510454,-0.00194256,0.00935508,0.979574,0.0688793,0.1404,0.246057,0.285366,25.425,1.13133,-0.831773,-0.703877,25.435,-0.00329908,-0.000666793,0.00799554,
1.13133,-0.831773,-0.703877,25.435,-0.00329908,-0.000666793,0.00799554,0.979574,0.0688793,0.1404,0.246139,0.285319,25.445,1.13127,-0.831774,-0.703733,25.455,-0.00326169,-0.00038006,0.00828502,
1.13127,-0.831774,-0.703733,25.455,-0.00326169,-0.00038006,0.00828502,0.979574,0.0688793,0.1404,0.246192,0.285273,25.463,1.13123,-0.831785,-0.703658,25.473,-0.00435773,-0.00135998,0.00927037,
1.13119,-0.831796,-0.703577,25.473,-0.00475689,-0.000868088,0.00892597,0.979574,0.0688793,0.1404,0.246274,0.285224,25.485,1.1311,-0.831791,-0.703431,25.495,-0.0039473,0.000459555,0.00864681,
1.1311,-0.831791,-0.703431,25.495,-0.0039473,0.000459555,0.00864681,0.979574,0.0688793,0.1404,0.246355,0.285178,25.504,1.13101,-0.831799,-0.703251,25.514,-0.00495239,-0.0010217,0.00736585,
1.13101,-0.831799,-0.703251,25.514,-0.00495239,-0.0010217,0.00736585,0.979574,0.0688793,0.1404,0.246442,0.285121,25.525,1.13092,-0.831798,-0.703078,25.535,-0.0041636,0.000259172,0.00780389,
1.13092,-0.831798,-0.703078,25.535,-0.0041636,0.000259172,0.00780389,0.979574,0.0688793,0.1404,0.246526,0.285066,25.544,1.13082,-0.831824,-0.702921,25.554,-0.0057021,-0.00226251,0.00807308,
1.13082,-0.831824,-0.702921,25.554,-0.0057021,-0.00226251,0.00807308,0.979574,0.0688793,0.1404,0.246621,0.285016,25.565,1.13072,-0.831829,-0.702724,25.575,-0.00417843,0.00151894,0.0101367,
1.13072,-0.831829,-0.702724,25.575,-0.00417843,0.00151894,0.0101367,0.979574,0.0688793,0.1404,0.246715,0.284954,25.584,1.13064,-0.831821,-0.702546,25.594,-0.00505613,-0.00138876,0.00899698,
1.13064,-0.831821,-0.702546,25.594,-0.00505613,-0.00138876,0.00899698,0.979574,0.0688793,0.1404,0.246795,0.284897,25.604,1.13054,-0.831857,-0.702363,25.614,-0.00406942,-0.00120055,0.00838652,
1.13054,-0.831857,-0.702363,25.614,-0.00406942,-0.00120055,0.00838652,0.979574,0.0688793,0.1404,0.246887,0.284839,25.624,1.13048,-0.831866,-0.70223,25.634,-0.0036595,-0.00108159,0.00617878,
1.13048,-0.831866,-0.70223,25.634,-0.0036595,-0.00108159,0.00617878,0.979574,0.0688793,0.1404,0.246949,0.284797,25.645,1.13039,-0.831894,-0.702084,25.655,-0.00446671,-0.000604507,0.00695124,
1.13039,-0.831894,-0.702084,25.655,-0.00446671,-0.000604507,0.00695124,0.979574,0.0688793,0.1404,0.247034,0.284751,25.664,1.13031,-0.831871,-0.701935,25.675,-0.00337064,0.00126127,0.00810236,
1.13031,-0.831871,-0.701935,25.675,-0.00337064,0.00126127,0.00810236,0.979574,0.0688793,0.1404,0.247103,0.284704,25.685,1.13021,-0.831893,-0.701726,25.695,-0.00615192,-0.00220448,0.0113351,
1.13021,-0.831893,-0.701726,25.695,-0.00615192,-0.00220448,0.0113351,0.979574,0.0688793,0.1404,0.2472,0.284638,25.703,1.13012,-0.831904,-0.701572,25.713,-0.00327681,0.000649267,0.00497304,
1.13012,-0.831904,-0.701572,25.713,-0.00327681,0.000649267,0.00497304,0.979574,0.0688793,0.1404,0.247288,0.284589,25.726,1.13005,-0.831916,-0.701408,25.737,-0.00450788,-0.00228868,0.00985047,
1.13005,-0.831916,-0.701408,25.737,-0.00450788,-0.00228868,0.00985047,0.979574,0.0688793,0.1404,0.247356,0.284537,25.744,1.12995,-0.831954,-0.701259,25.754,-0.00426245,-7.04503e-05,0.00578973,
1.12995,-0.831954,-0.701259,25.754,-0.00426245,-7.04503e-05,0.00578973,0.979574,0.0688793,0.1404,0.247448,0.28449,25.765,1.12989,-0.831927,-0.701105,25.775,-0.00292582,0.0010007,0.00912319,
1.12989,-0.831927,-0.701105,25.775,-0.00292582,0.0010007,0.00912319,0.979574,0.0688793,0.1404,0.247504,0.284441,25.784,1.1298,-0.831936,-0.700938,25.794,-0.00628504,-0.000750191,0.00502135,
1.1298,-0.831936,-0.700938,25.794,-0.00628504,-0.000750191,0.00502135,0.979574,0.0688793,0.1404,0.247594,0.284388,25.805,1.12969,-0.83194,-0.700788,25.815,-0.00456884,-3.67243e-05,0.011089,
1.12969,-0.83194,-0.700788,25.815,-0.00456884,-3.67243e-05,0.011089,0.979574,0.0688793,0.1404,0.247695,0.28434,25.826,1.1296,-0.831956,-0.700573,25.837,-0.00420107,-0.00127502,0.00797261,
1.1296,-0.831956,-0.700573,25.837,-0.00420107,-0.00127502,0.00797261,0.979574,0.0688793,0.1404,0.247779,0.284272,25.844,1.12953,-0.831969,-0.700421,25.854,-0.00290595,6.71142e-05,0.00396116,
1.12953,-0.831969,-0.700421,25.854,-0.00290595,6.71142e-05,0.00396116,0.979574,0.0688793,0.1404,0.247848,0.284224,25.864,1.12946,-0.83198,-0.7003,25.874,-0.00436625,-0.00137824,0.00844201,
1.12946,-0.83198,-0.7003,25.874,-0.00436625,-0.00137824,0.00844201,0.979574,0.0688793,0.1404,0.247917,0.284186,25.884,1.12936,-0.831995,-0.700118,25.896,-0.00491098,0.000623454,0.00763088,
1.12936,-0.831995,-0.700118,25.896,-0.00491098,0.000623454,0.00763088,0.979574,0.0688793,0.1404,0.248011,0.284128,25.904,1.12927,-0.831977,-0.699972,25.914,-0.00485969,-0.000552045,0.0104954,
1.12927,-0.831977,-0.699972,25.914,-0.00485969,-0.000552045,0.0104954,0.979574,0.0688793,0.1404,0.248095,0.284082,25.924,1.12917,-0.832003,-0.699772,25.934,-0.0044015,-0.00129111,0.00809243,
1.12917,-0.832003,-0.699772,25.934,-0.0044015,-0.00129111,0.00809243,0.979574,0.0688793,0.1404,0.248187,0.284018,25.945,1.12911,-0.832015,-0.699624,25.955,-0.0024879,-1.08652e-05,0.00803054,
1.12911,-0.832015,-0.699624,25.955,-0.0024879,-1.08652e-05,0.00803054,0.979574,0.0688793,0.1404,0.248249,0.283971,25.964,1.12905,-0.832027,-0.699476,25.974,-0.00375954,-0.000966482,0.00573654,
1.12905,-0.832027,-0.699476,25.974,-0.00375954,-0.000966482,0.00573654,0.979574,0.0688793,0.1404,0.248305,0.283925,25.985,1.12897,-0.832032,-0.699327,25.995,-0.00358073,0.000494344,0.00889208,
1.12897,-0.832032,-0.699327,25.995,-0.00358073,0.000494344,0.00889208,0.979574,0.0688793,0.1404,0.248376,0.283878,26.005,1.12888,-0.832037,-0.699136,26.015,-0.00557357,-0.00200751,0.00857596,
1.12888,-0.832037,-0.699136,26.015,-0.00557357,-0.00200751,0.00857596,0.979574,0.0688793,0.1404,0.24846,0.283817,26.026,1.12877,-0.832069,-0.698996,26.036,-0.00499715,0.000317675,0.00504408,
1.12877,-0.832069,-0.698996,26.036,-0.00499715,0.000317675,0.00504408,0.979574,0.0688793,0.1404,0.24857,0.283773,26.045,1.12869,-0.832046,-0.698838,26.056,-0.0041224,0.000613933,0.0100118,
1.12869,-0.832046,-0.698838,26.056,-0.0041224,0.000613933,0.0100118,0.979574,0.0688793,0.1404,0.248644,0.283722,26.064,1.12859,-0.832059,-0.698638,26.074,-0.00513633,-0.0010383,0.0102919,
1.12859,-0.832059,-0.698638,26.074,-0.00513633,-0.0010383,0.0102919,0.979574,0.0688793,0.1404,0.248736,0.283659,26.085,1.1285,-0.832057,-0.698457,26.095,-0.00448363,0.000432625,0.00823718,
1.1285,-0.832057,-0.698457,26.095,-0.00448363,0.000432625,0.00823718,0.979574,0.0688793,0.1404,0.248826,0.283602,26.104,1.12841,-0.832082,-0.698282,26.114,-0.00457867,-0.00200542,0.00954837,
1.12841,-0.832082,-0.698282,26.114,-0.00457867,-0.00200542,0.00954837,0.979574,0.0688793,0.1404,0.248913,0.283546,26.125,1.12832,-0.832093,-0.698108,26.135,-0.00375439,0.000394233,0.00868343,
1.12832,-0.832093,-0.698108,26.135,-0.00375439,0.000394233,0.00868343,0.979574,0.0688793,0.1404,0.248991,0.283491,26.144,1.12823,-0.8321,-0.697935,26.154,-0.00554658,-0.00185894,0.00802861,
1.12823,-0.8321,-0.697935,26.154,-0.00554658,-0.00185894,0.00802861,0.979574,0.0688793,0.1404,0.249079,0.283436,26.164,1.12812,-0.832132,-0.697757,26.175,-0.00461386,8.73102e-06,0.00907436,
1.12812,-0.832132,-0.697757,26.175,-0.00461386,8.73102e-06,0.00907436,0.979574,0.0688793,0.1404,0.249183,0.28338,26.185,1.12804,-0.832102,-0.697571,26.195,-0.0045852,0.00159827,0.00781637,
1.12804,-0.832102,-0.697571,26.195,-0.0045852,0.00159827,0.00781637,0.979574,0.0688793,0.1404,0.249264,0.283321,26.204,1.12792,-0.832118,-0.697394,26.215,-0.00597455,-0.00200581,0.00903597,
1.12792,-0.832118,-0.697394,26.215,-0.00597455,-0.00200581,0.00903597,0.979574,0.0688793,0.1404,0.249372,0.283265,26.224,1.12782,-0.832136,-0.697174,26.234,-0.0039459,0.000229488,0.012139,
1.12782,-0.832136,-0.697174,26.234,-0.0039459,0.000229488,0.012139,0.979574,0.0688793,0.1404,0.249468,0.283195,26.246,1.12775,-0.832145,-0.696975,26.256,-0.0044776,-0.00135182,0.00907121,
1.12775,-0.832145,-0.696975,26.256,-0.0044776,-0.00135182,0.00907121,0.979574,0.0688793,0.1404,0.24954,0.283132,26.264,1.12765,-0.83216,-0.696812,26.274,-0.00453907,8.91166e-05,0.00878761,
1.12765,-0.83216,-0.696812,26.274,-0.00453907,8.91166e-05,0.00878761,0.979574,0.0688793,0.1404,0.249629,0.28308,26.285,1.12756,-0.832142,-0.696619,26.296,-0.00508315,2.30246e-05,0.00971539,
1.12756,-0.832142,-0.696619,26.296,-0.00508315,2.30246e-05,0.00971539,0.979574,0.0688793,0.1404,0.249713,0.283019,26.307,1.12745,-0.832172,-0.696431,26.317,-0.00603914,-0.00213711,0.0102477,
1.12745,-0.832172,-0.696431,26.317,-0.00603914,-0.00213711,0.0102477,0.979574,0.0688793,0.1404,0.249825,0.28296,26.325,1.12735,-0.832179,-0.69623,26.336,-0.0032842,0.000791002,0.00833217,
1.12735,-0.832179,-0.69623,26.336,-0.0032842,0.000791002,0.00833217,0.979574,0.0688793,0.1404,0.249912,0.282896,26.345,1.12728,-0.832187,-0.696071,26.355,-0.00460409,-0.00179564,0.00889657,
1.12728,-0.832187,-0.696071,26.355,-0.00460409,-0.00179564,0.00889657,0.979574,0.0688793,0.1404,0.249984,0.282846,26.365,1.12719,-0.832204,-0.695903,26.375,-0.00402739,0.000371622,0.00776247,
1.12719,-0.832204,-0.695903,26.375,-0.00402739,0.000371622,0.00776247,0.979574,0.0688793,0.1404,0.250071,0.282792,26.384,1.12711,-0.832194,-0.695759,26.394,-0.0041976,-0.000369385,0.0100324,
1.12711,-0.832194,-0.695759,26.394,-0.0041976,-0.000369385,0.0100324,0.979574,0.0688793,0.1404,0.250142,0.282747,26.404,1.12702,-0.832206,-0.695588,26.414,-0.00465255,-0.000346223,0.00648991,
1.12702,-0.832206,-0.695588,26.414,-0.00465255,-0.000346223,0.00648991,0.979574,0.0688793,0.1404,0.250231,0.282693,26.423,1.12693,-0.832211,-0.695445,26.433,-0.00391577,-0.000251646,0.00785665,
1.12693,-0.832211,-0.695445,26.433,-0.00391577,-0.000251646,0.00785665,0.979574,0.0688793,0.1404,0.250311,0.282647,26.442,1.12689,-0.832216,-0.695363,26.452,-0.00393428,-0.000630911,0.00864778,
1.12689,-0.832216,-0.695363,26.452,-0.00393428,-0.000630911,0.00864778,0.979574,0.0688793,0.1404,0.250349,0.282621,26.464,1.12677,-0.832237,-0.695096,26.474,-0.00384448,0.000227416,0.00549053,
1.12677,-0.832237,-0.695096,26.474,-0.00384448,0.000227416,0.00549053,0.979574,0.0688793,0.1404,0.250466,0.282537,26.486,1.12668,-0.832248,-0.694938,26.496,-0.00480859,-0.00140422,0.0102226,
1.12668,-0.832248,-0.694938,26.496,-0.00480859,-0.00140422,0.0102226,0.979574,0.0688793,0.1404,0.250546,0.282487,26.506,1.12659,-0.832267,-0.694758,26.516,-0.00416963,0.000261843,0.00895487,
1.12659,-0.832267,-0.694758,26.516,-0.00416963,0.000261843,0.00895487,0.979574,0.0688793,0.1404,0.250638,0.282429,26.526,1.12651,-0.832253,-0.694617,26.536,-0.00386949,-6.29556e-05,0.00799376,
1.12651,-0.832253,-0.694617,26.536,-0.00386949,-6.29556e-05,0.00799376,0.979574,0.0688793,0.1404,0.250709,0.282385,26.544,1.12642,-0.832275,-0.694428,26.554,-0.00469292,-0.00104547,0.00925441,
1.12642,-0.832275,-0.694428,26.554,-0.00469292,-0.00104547,0.00925441,0.979574,0.0688793,0.1404,0.250799,0.282325,26.563,1.12633,-0.832284,-0.69426,26.573,-0.00418993,0.000277418,0.00765237,
1.12633,-0.832284,-0.69426,26.573,-0.00418993,0.000277418,0.00765237,0.979574,0.0688793,0.1404,0.250883,0.282272,26.584,1.12624,-0.832283,-0.69407,26.595,-0.0047899,-0.000656979,0.0117324,
1.12624,-0.832283,-0.69407,26.595,-0.0047899,-0.000656979,0.0117324,0.979574,0.0688793,0.1404,0.250966,0.282212,26.604,1.12613,-0.832303,-0.693866,26.614,-0.00603374,-0.00119297,0.00825175,
1.12613,-0.832303,-0.693866,26.614,-0.00603374,-0.00119297,0.00825175,0.979574,0.0688793,0.1404,0.251069,0.282147,26.624,1.12603,-0.832303,-0.693705,26.634,-0.00452846,0.000653154,0.00848295,
1.12603,-0.832303,-0.693705,26.634,-0.00452846,0.000653154,0.00848295,0.979574,0.0688793,0.1404,0.251166,0.282096,26.645,1.12594,-0.832305,-0.693518,26.656,-0.00533525,-0.00145973,0.0104888,
1.12594,-0.832305,-0.693518,26.656,-0.00533525,-0.00145973,0.0104888,0.979574,0.0688793,0.1404,0.251254,0.282037,26.665,1.12583,-0.832338,-0.693344,26.675,-0.00486771,-0.00118552,0.00919911,
1.12583,-0.832338,-0.693344,26.675,-0.00486771,-0.00118552,0.00919911,0.979574,0.0688793,0.1404,0.251353,0.281981,26.684,1.12576,-0.832337,-0.693166,26.694,-0.00368112,0.000398628,0.00867531,
1.12576,-0.832337,-0.693166,26.694,-0.00368112,0.000398628,0.00867531,0.979574,0.0688793,0.1404,0.251425,0.281925,26.705,1.12567,-0.832349,-0.692983,26.715,-0.00475021,-0.000935839,0.0068023,
1.12567,-0.832349,-0.692983,26.715,-0.00475021,-0.000935839,0.0068023,0.979574,0.0688793,0.1404,0.251511,0.281867,26.724,1.12558,-0.832354,-0.692792,26.734,-0.00413584,-0.000274151,0.0127263,
1.12558,-0.832354,-0.692792,26.734,-0.00413584,-0.000274151,0.0127263,0.979574,0.0688793,0.1404,0.251595,0.281807,26.746,1.12549,-0.832371,-0.692583,26.756,-0.00449212,-0.00106539,0.00648223,
1.12549,-0.832371,-0.692583,26.756,-0.00449212,-0.00106539,0.00648223,0.979574,0.0688793,0.1404,0.25168,0.28174,26.764,1.12539,-0.832374,-0.692436,26.774,-0.00469136,0.000998446,0.00894843,
1.12539,-0.832374,-0.692436,26.774,-0.00469136,0.000998446,0.00894843,0.979574,0.0688793,0.1404,0.251773,0.281694,26.784,1.1253,-0.832358,-0.692228,26.795,-0.00528248,-0.000315154,0.0113519,
1.1253,-0.832358,-0.692228,26.795,-0.00528248,-0.000315154,0.0113519,0.979574,0.0688793,0.1404,0.251862,0.281628,26.806,1.12518,-0.832381,-0.69201,26.817,-0.00596928,-0.00146336,0.0102067,
1.12518,-0.832381,-0.69201,26.817,-0.00596928,-0.00146336,0.0102067,0.979574,0.0688793,0.1404,0.251975,0.281559,26.825,1.12508,-0.832391,-0.691844,26.835,-0.0043918,4.38952e-05,0.00816447,
1.12508,-0.832391,-0.691844,26.835,-0.0043918,4.38952e-05,0.00816447,0.979574,0.0688793,0.1404,0.252071,0.281506,26.844,1.12498,-0.83239,-0.691683,26.854,-0.00497532,-0.000203199,0.00852199,
1.12498,-0.83239,-0.691683,26.854,-0.00497532,-0.000203199,0.00852199,0.979574,0.0688793,0.1404,0.25216,0.281455,26.865,1.12488,-0.832388,-0.69149,26.875,-0.00507949,0.00048554,0.0094399,
1.12488,-0.832388,-0.69149,26.875,-0.00507949,0.00048554,0.0094399,0.979574,0.0688793,0.1404,0.25226,0.281394,26.885,1.12478,-0.832378,-0.691279,26.898,-0.00499708,0.000177772,0.0102679,
1.12478,-0.832378,-0.691279,26.898,-0.00499708,0.000177772,0.0102679,0.979574,0.0688793,0.1404,0.252356,0.281327,26.904,1.12466,-0.8324,-0.691094,26.915,-0.00585824,-0.00136173,0.00741112,
1.12466,-0.8324,-0.691094,26.915,-0.00585824,-0.00136173,0.00741112,0.979574,0.0688793,0.1404,0.252464,0.281268,26.924,1.12456,-0.832399,-0.690959,26.935,-0.00436829,0.000813413,0.0082081,
1.12456,-0.832399,-0.690959,26.935,-0.00436829,0.000813413,0.0082081,0.979574,0.0688793,0.1404,0.252559,0.281226,26.944,1.12447,-0.832395,-0.690768,26.954,-0.00528903,-0.000694949,0.0112171,
1.12447,-0.832395,-0.690768,26.954,-0.00528903,-0.000694949,0.0112171,0.979574,0.0688793,0.1404,0.252647,0.281165,26.963,1.12437,-0.832401,-0.690583,26.976,-0.00413007,0.000577658,0.00637992,
1.12437,-0.832401,-0.690583,26.976,-0.00413007,0.000577658,0.00637992,0.979574,0.0688793,0.1404,0.252739,0.281107,26.984,1.12429,-0.832406,-0.690432,26.994,-0.00514276,-0.00166079,0.00987608,
1.12429,-0.832406,-0.690432,26.994,-0.00514276,-0.00166079,0.00987608,0.979574,0.0688793,0.1404,0.252818,0.281059,27.005,1.12419,-0.832427,-0.690254,27.015,-0.00439224,0.000284642,0.008024,
1.12419,-0.832427,-0.690254,27.015,-0.00439224,0.000284642,0.008024,0.979574,0.0688793,0.1404,0.252914,0.281002,27.023,1.12414,-0.832419,-0.690179,27.033,-0.00462737,0.000682436,0.00896917,
1.1241,-0.832417,-0.690079,27.033,-0.00516733,-8.31916e-05,0.0106165,0.979574,0.0688793,0.1404,0.253,0.280947,27.045,1.12399,-0.832428,-0.689878,27.055,-0.00505767,-0.000825097,0.00855352,
1.12399,-0.832428,-0.689878,27.055,-0.00505767,-0.000825097,0.00855352,0.979574,0.0688793,0.1404,0.2531,0.280883,27.063,1.12389,-0.832442,-0.689731,27.073,-0.00442172,7.12964e-05,0.00712726,
